Group 1_12,Group 1_4,Group 1_6,Group 1_7,Group 2_20,Group 2_26,Group 2_28,Group 2_33,Group 3_42,Group 3_44,Group 3_46,Group 3_52,Group 4_57,Group 4_62,Group 4_67,Group 4_69,Proteins,Protein names,Gene names,ProteinAndSite
-0.254013181,-0.809123397,-0.808249891,-0.778726339,-0.216679588,-0.573088288,-0.150382444,-0.594584644,-0.112780131,-0.432820499,-0.708046079,-0.450752705,-0.786094368,-0.440416574,-0.508364856,-0.661773264,P48678,Prelamin-A/C;Lamin-A/C,Lmna,Lmna_S637
-0.73179996,-1.041660547,-1.073184013,-0.849339604,-0.934531093,-0.471902579,-0.225963518,-0.558534861,-0.67037487,-0.279911608,-0.154876098,-0.333769381,-0.584178805,-0.13059932,-0.117056064,-0.42357713,Q91UZ1;V9GXQ9,Phosphoinositide phospholipase C,Plcb4,Plcb4_S889
-0.430841595,-0.577304721,-0.499577612,-0.36618638,-0.394189447,-0.568324387,-0.542220116,-0.263318241,-0.518317223,-0.676033497,-0.584645987,-0.587706566,-0.488342047,-0.615819931,-0.627011716,-0.325912505,P68372;P99024;Q9D6F9,Tubulin beta-4B chain;Tubulin beta-5 chain;Tubulin beta-4A chain,Tubb4b;Tubb5;Tubb4a,Tubb4b_T312
-0.655360162,-0.476794988,-0.579322696,-0.447695017,-0.280264318,-0.437313646,-0.3017748,-0.464114904,-0.149684846,-0.62860471,-0.538611114,-0.29557842,-0.882314742,-0.721175551,-0.754599035,-0.598610044,Q8VEF1;F8WJ74;Q8VEF1-3;Q8VEF1-2;A0A0U1RPW1,GRAM domain-containing protein 1A,Gramd1a,Gramd1a_S269
-0.36529851,-0.475690007,-0.608189642,-0.383467644,-0.409081548,-0.469501853,-0.471539795,-0.217104048,-0.533970594,-0.665967643,-0.502629459,-0.495717078,-0.556538761,-0.779976428,-0.657599986,-0.579481363,P05214;P68369;P68373;Q9JJZ2,Tubulin alpha-3 chain;Tubulin alpha-1A chain;Tubulin alpha-1C chain;Tubulin alpha-8 chain,Tuba3a;Tuba1a;Tuba1c;Tuba8,Tuba3a_T340
-0.524305403,-0.445216209,-0.566355884,-0.338886052,-0.591826022,-0.322435737,-0.674265683,-0.150485605,-0.739518464,-0.848847806,-0.41164884,-0.686586618,-0.546643972,-0.334831417,-0.567714512,-0.539080739,J3QNH8,,Gm7694,Gm7694_S247
-0.477130443,-0.528006077,-0.396558046,-0.420604646,-0.604948103,-0.578251779,-0.069406755,-0.430171281,-0.525257766,-0.658823669,-0.601929843,-0.586274207,-0.562387466,-0.539390147,-0.601673007,-0.609363675,O88705,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3,Hcn3,Hcn3_S651
-0.38621065,-0.648563445,-0.615361154,-0.61490792,-0.453498662,-0.669543862,-0.082808957,-0.15313904,-0.483145922,-0.64513886,-0.477001905,-0.482229948,-0.770952821,-0.467372388,-0.667744875,-0.642261565,Q3U2G2;Q61316,Heat shock 70 kDa protein 4,Hspa4,Hspa4_S503
-0.467211545,-0.842323542,-0.514392853,-0.515334189,-0.573878348,-0.458599538,-0.609781027,-0.403158635,-0.639522731,-0.376256466,-0.721506715,-0.11977078,-0.461684227,-0.483291119,-0.461933404,-0.508945107,Q8C5W0;Q8C5W0-4;Q8C5W0-2;Q8C5W0-3,Calmin,Clmn,Clmn_S713
-0.515935838,-0.723263144,-0.469038635,-0.272893667,-0.449807703,-0.588695765,-0.433633149,-0.491124183,-0.606896818,-0.560774922,-0.405323118,-0.611388683,-0.449829787,-0.527301967,-0.521183968,-0.516273737,Q9WV69;Q9WV69-3;Q9WV69-2;Q9WV69-4,Dematin,Dmtn,Dmtn_S90
-0.416687518,-0.520257831,-0.452036202,-0.289151549,-0.445475072,-0.447612673,-0.735633135,-0.345538139,-0.434863061,-0.735827863,-0.685000956,-0.603715479,-0.578895152,-0.503831565,-0.546584785,-0.422288477,P48722;P48722-2;E0CY23;Q3U2G2;Q61316;Q61699;E9Q0U7;Q61699-2,Heat shock 70 kDa protein 4L;Heat shock 70 kDa protein 4;Heat shock protein 105 kDa,Hspa4l;Hspa4;Hsph1,Hspa4l_S384
-0.571178675,-0.396256179,-0.700621605,-0.845100045,-0.637013614,-0.702993095,0.071317837,-0.303717464,-0.342527151,-0.450701922,-0.643049061,-0.662662029,-0.835240781,-0.416138828,-0.381041467,-0.575225651,Q920N7,Synaptotagmin-12,Syt12,Syt12_S377
-0.263879716,-0.361314863,-0.243003577,-0.255624354,-1.483974814,-0.349269897,-1.007710457,-0.614592135,-0.892543435,-0.399215609,-0.486090899,-0.881391525,-0.277923465,-0.568987846,-0.237695426,-0.4899216,E9PZP8;F6RXM1,,Herc1,Herc1_S2718
-0.457042187,-0.727816164,-0.655149698,-0.461580038,-0.667993486,-0.325417191,-0.826303661,-0.440349251,-0.848225772,-0.409766704,-0.368356884,-0.411540389,-0.397360265,-0.462098777,-0.564205289,-0.246598586,Q9QYX7;Q9QYX7-2;S4R2E0,Protein piccolo,Pclo,Pclo_S4774
-0.371018678,-0.435032666,-0.835790634,-0.417240322,-0.516453564,-0.351478398,-0.455941737,-0.484141856,-0.652526379,-0.5537287,-0.430219829,-0.635211587,-0.562450111,-0.492170781,-0.597079277,-0.45159775,O35730;O35730-3,E3 ubiquitin-protein ligase RING1,Ring1,Ring1_S38
-0.226981863,-0.557199597,-0.497186035,-0.519603252,-0.2163212,-0.424705774,-0.668187559,-0.504944026,-0.311720222,-0.500262022,-0.73888272,-0.490118712,-0.689637125,-0.963214815,-0.452755958,-0.49544248,Q5U4C1;Q5U4C1-2,G-protein coupled receptor-associated sorting protein 1,Gprasp1,Gprasp1_T864
-0.25692001,-0.648480415,-0.872542143,-0.451841056,-0.611318648,-0.511618137,-0.420051247,-0.31755957,-0.172602147,-0.475912929,-0.917618155,-0.71418637,-0.603834152,-0.595076621,-0.184446469,-0.648645699,Q3UHD9;Q3UHD9-2,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2",Agap2,Agap2_T350
-0.463422894,-0.470177829,-0.363624752,-0.581272602,-0.490719944,-0.555438399,-0.650347829,-0.515417159,-0.547097325,-0.496297628,-0.343774945,-0.49355489,-0.567631781,-0.587879241,-0.619814277,-0.403491497,P98078;Q9DCE6;E0CXT5;E9PX84;Q3TRE6;E9QL31;A0A0R4J104;P98078-3;P98078-2;F6TQN9,Disabled homolog 2,Dab2,Dab2_T151
-0.744608581,-0.42222175,-0.737559736,-0.638299942,-0.506034911,-0.648240089,-0.33438313,-0.163640037,-0.348451287,-0.844944596,-0.345398724,-0.609728038,-0.533746243,-0.427841038,-0.482967436,-0.525317073,P70441,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,Slc9a3r1,Slc9a3r1_S2
-0.469350547,-0.555778384,-0.496033579,-0.457278073,-0.521337152,-0.197013363,-0.924787581,-1.659935594,-0.577124596,-0.467686892,-0.153295293,-0.64070648,-0.430000842,-0.304041535,-0.53881532,-0.356009543,P30415,NK-tumor recognition protein;Putative peptidyl-prolyl cis-trans isomerase,Nktr,Nktr_S1060
-0.619586885,-0.323252529,-0.381679803,-0.393978357,-0.292017341,-0.313376486,-0.398934036,-0.635218501,-0.722875118,-0.595176101,-0.681723952,-0.47231552,-0.479670256,-0.478491455,-0.533698857,-1.04440403,P15388-3;P15388,Potassium voltage-gated channel subfamily C member 1,Kcnc1,Kcnc1_S158
-0.681115627,-0.601887047,-0.944827974,-0.50022769,-0.243796453,-0.395536929,-0.333215803,-0.943257272,-0.310442597,-0.379320502,-0.580429614,-0.4920035,-0.294110417,-0.865987062,-0.530072212,-0.294612497,O54774,AP-3 complex subunit delta-1,Ap3d1,Ap3d1_S632
-0.651914716,-0.744353712,-0.889664531,-0.766806781,-0.348154724,-0.667070329,-0.372460783,-0.337632477,-0.391554296,-0.304410398,-0.615519643,-0.17348662,-0.625132442,-0.352618337,-0.492979795,-0.600830734,Q8BKX6,Serine/threonine-protein kinase SMG1,Smg1,Smg1_T3570
-0.7114259,-0.760522246,-0.566729784,-0.758359075,-0.515505254,-0.672754765,0.263946265,-0.393847287,-0.184531882,-0.465188235,-0.595163107,-0.511220336,-0.610869944,-0.777939081,-0.487810284,-0.838466763,Q61029;Q61029-3;Q61029-2;Q61033-2;Q61029-4,"Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma;Lamina-associated polypeptide 2, isoforms alpha/zeta",Tmpo,Tmpo_S183
-0.92235285,-0.361314863,-0.296571404,-0.442167312,-0.547221959,-0.379902124,-0.516940653,-0.330515951,-0.419095576,-0.435263544,-0.671422601,-0.592191815,-0.423659712,-0.387309641,-0.80892694,-0.853478372,Q5PSV9;E9QK89,Mediator of DNA damage checkpoint protein 1,Mdc1,Mdc1_S168
-0.505509734,-0.765014648,-0.568116307,-0.527219534,-0.637781262,-0.550633073,-0.376135021,-0.383235455,-0.359290481,-0.611528337,-0.47710973,-0.61528635,-0.295999199,-0.380844504,-0.471131474,-0.8400172,P20357;G3UZK9,Microtubule-associated protein 2,Map2,Map2_S596
-0.383821696,-0.800451219,-0.549130321,-0.515334189,-0.683142185,-0.411882997,-0.57328558,-0.250880003,-0.531756461,-0.568499207,-0.556982219,-0.596555948,-0.497704148,-0.404422432,-0.62329179,-0.360756904,Q8JZQ9,Eukaryotic translation initiation factor 3 subunit B,Eif3b,Eif3b_S68
-0.685128748,-0.813932776,-0.805625796,-0.628181338,-0.112888739,-0.460739762,-0.717314124,-0.734468341,-0.293743342,-0.403113037,-0.402674168,-0.109864794,-0.663989305,-0.473915964,-0.504586279,-0.629992306,D9HP81,,Rims2,Rims2_S1097
-0.429990768,-0.760499775,-0.5909971,-0.325977802,-0.069438875,-0.412261277,-0.710661829,-0.476891309,-0.257968783,-0.705502927,-0.848940074,-0.52262634,-0.859841108,-0.350406766,-0.393153161,-0.784921944,Q8C739,Protein FAM110B,Fam110b,Fam110b_S322
-1.110380054,-0.654823422,-0.997937143,-1.176650763,0.137729302,-1.328472972,0.456941783,-0.972982585,-0.020860238,0.003208206,-0.701562166,-0.133221775,-0.919898331,-0.497844875,-0.876648188,-0.819932997,K3W4S4;Q9ESN9-6;Q9ESN9-3;D3YWH6,C-Jun-amino-terminal kinase-interacting protein 3,Mapk8ip3,Mapk8ip3_S201
-0.872627914,-0.223727927,-0.179969296,-0.535146534,-0.503562272,-0.796108246,-0.249225244,-1.062992573,-0.497107625,-0.362780809,-0.534208953,-0.564252555,-0.429563224,-0.791221797,-0.261535674,-0.705069959,P84309;P84309-2,Adenylate cyclase type 5,Adcy5,Adcy5_T62
-0.176852033,-0.00092694,-0.24902688,-0.014182204,-1.29037559,-0.210088715,-0.338156581,-0.626051962,-1.020744085,-0.701004028,-0.686683893,-1.186788678,-0.488183409,-0.939333081,-0.582311869,-0.75605303,O35954,Membrane-associated phosphatidylinositol transfer protein 1,Pitpnm1,Pitpnm1_T270
-0.465912074,-0.225197256,-0.47097224,-0.360192657,-0.557989001,-0.633342564,-0.341424346,-0.073068395,-0.734845698,-0.746297896,-0.534695446,-0.785356879,-0.80924511,-0.683031738,-0.601986766,-0.499379694,Q9DCL9,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,Paics,Paics_S107
-0.431432188,-0.491069317,-0.537400484,-0.553631365,-0.62535727,-0.508977175,-0.555419683,-0.480219185,-0.594231784,-0.655151069,-0.483668745,-0.394146383,-0.662334263,-0.418106973,-0.524252832,-0.398850948,P81122,Insulin receptor substrate 2,Irs2,Irs2_T1189
-0.431432188,-0.491069317,-0.537400484,-0.553631365,-0.62535727,-0.508977175,-0.555419683,-0.480219185,-0.594231784,-0.655151069,-0.483668745,-0.394146383,-0.662334263,-0.418106973,-0.524252832,-0.398850948,P81122,Insulin receptor substrate 2,Irs2,Irs2_T1190
-0.298446685,-0.373096883,-0.303886026,-0.358433515,-0.713621736,-0.060953338,-0.696083963,-0.345059961,-1.072202563,-0.906635642,-0.580584168,-0.659151971,-0.463513732,-0.809905887,-0.5334993,-0.507398903,P15388-3;P15388,Potassium voltage-gated channel subfamily C member 1,Kcnc1,Kcnc1_S44
-0.40284127,-0.794813514,-0.631421208,-0.529043555,-0.610682607,-0.450605899,-0.637716889,-0.481572807,-0.581141651,-0.522408605,-0.335618913,-0.490076929,-0.558492661,-0.565832973,-0.415276468,-0.345820606,Q9CZT4;Q9CZT4-2,DNA-directed RNA polymerase III subunit RPC5,Polr3e,Polr3e_S503
-0.469332665,-0.362744093,-0.533590376,-0.629004717,-0.333817065,-0.657176316,-0.391128749,-0.292504579,-0.40304479,-0.645365059,-0.511642396,-0.65056622,-0.499439985,-0.63434273,-0.581094921,-0.795659184,Q5Y5T2,Palmitoyltransferase ZDHHC18,Zdhhc18,Zdhhc18_S358
-0.25735113,-0.502689004,-0.625497997,-0.355449557,-0.512796342,-0.319274575,-0.514252484,-0.394722372,-0.713276029,-0.514451206,-0.602243543,-0.679171801,-0.584073007,-0.785305858,-0.622527719,-0.440584868,P26443;F7CFA5,"Glutamate dehydrogenase 1, mitochondrial",Glud1,Glud1_S357
-0.405432791,-0.425844789,-0.505068123,-0.528813004,-0.3879807,-0.430421203,-0.303055376,-0.732639074,-0.630283654,-0.44560951,-0.779121339,-0.665400565,-0.566878378,-0.650169134,-0.414798588,-0.515845716,Q99NE5;Q99NE5-5;Q99NE5-4;Q99NE5-3;F6VBR4;F6Y0S3;F6VBV0;F6VBT9;Q99NE5-6;F6TZK4;Q99NE5-7;E9PWP6,Regulating synaptic membrane exocytosis protein 1,Rims1,Rims1_T565
-0.262519091,-0.590779126,-0.67154336,-0.71706599,-0.447072029,-0.334279478,-0.540851593,-0.520100951,-0.357200414,-0.658138633,-0.702213466,-0.555773795,-0.452996999,-0.381111115,-0.698950291,-0.523390591,Q9ESJ4,NCK-interacting protein with SH3 domain,Nckipsd,Nckipsd_S673
-0.373336703,-0.217249781,-0.499451667,-0.40804252,-0.667895555,-0.160267204,-1.163131714,-0.810343564,-0.67390728,-0.567105412,-0.479070723,-0.593787491,-0.523417175,-0.71247232,-0.354596645,-0.465455711,B2RSH2,Guanine nucleotide-binding protein G(i) subunit alpha-1,Gnai1,Gnai1_S98
-0.284649193,-0.865749478,-0.644733489,-0.346432835,-0.682077765,-0.418795735,-1.153828502,-0.217003092,-0.674112678,-0.536524534,-0.318380564,-0.745393336,-0.218166366,-0.581840456,-0.60426873,-0.377649844,Q9Z2D1;Q6P572,Myotubularin-related protein 2,Mtmr2,Mtmr2_S631
-0.593944371,-0.649020076,-1.121382594,-0.60711962,-0.138242424,-1.18605566,-0.261940211,-0.553809702,-0.206065938,-0.381523758,-0.446848512,-0.214699909,-0.514976799,-0.526082993,-0.769487262,-0.485392243,A2BFF9;A2BFF5;O88487;Q3TPJ8;A2BFF8,Cytoplasmic dynein 1 intermediate chain 2,Dync1i2,Dync1i2_T95
-0.82640934,-0.363152713,-0.390121043,-0.285187483,-0.040680304,-0.511714458,-0.71846807,-0.539158285,-0.495473504,-0.396356553,-0.61105448,-0.71795553,-0.54281193,-0.823101103,-0.502417564,-0.729526162,P31648,Sodium- and chloride-dependent GABA transporter 1,Slc6a1,Slc6a1_S24
-0.527514517,-0.736678779,-0.949466586,-0.615927696,-0.41084367,-0.61521399,-0.50554049,-0.524737716,-0.473085314,-0.551691473,-0.364061624,-0.344020933,-0.503638923,-0.201818049,-0.323876113,-0.905483007,E9Q9B3,,Spryd3,Spryd3_S353
-0.766643047,-0.393940717,-0.282720834,-0.719650865,-0.154611796,-0.368238211,-0.340784311,-0.180815414,-0.680585563,-0.679551184,-0.610502183,-0.681177258,-0.805661082,-0.771890759,-0.549183905,-0.499803036,Q8C166;B7ZCP4;B7ZCP7;B7ZCP6;E9Q806;V9GWY2;B7ZCP5;A3KGK7;V9GX86;B7ZCP8,Copine-1,Cpne1,Cpne1_S54
-0.005550483,-0.361620992,-0.467456669,-0.032312516,-0.777904987,-0.412279248,-1.906522274,-0.506444275,-1.177931666,-0.645251989,-0.637633681,-0.712940335,-0.378363371,-0.598193049,-0.566611946,-0.152554736,D3Z2Z1;F8WIA1;D3Z3M7;F6RCU2;F7CB97;Q922J3;Q922J3-2,CAP-Gly domain-containing linker protein 1,Clip1,Clip1_T1226
-0.265814781,-0.577798665,-0.683944046,-0.564163685,-0.524040043,-0.625825584,-0.447516412,-0.403120309,-0.536188185,-0.982300043,-0.539793611,-0.439373642,-0.719116271,-0.28374666,-0.461117446,-0.444310874,A0A0R4J036;P08553;D3YZ35,Neurofilament medium polypeptide,Nefm,Nefm_S32
-0.414230317,-0.478546083,-0.39741835,-0.476192564,-0.434825033,-0.425668985,-0.646806061,-0.079845354,-0.623194695,-0.656176686,-0.766806185,-0.687570155,-0.53804636,-0.586218715,-0.743642271,-0.500315666,E9Q5B0;U5LHW9;U5LHT8;U5LGS1;Q80VC9;U5LK70;Q80VC9-2;U5LHU4,Calmodulin-regulated spectrin-associated protein 3,Camsap3,Camsap3_S348
-1.109101057,-0.374263167,-0.798401594,-1.09509182,0.367990017,-0.785221994,0.397566676,-1.650770307,0.115400113,-0.193068802,-0.96740973,-0.17732279,-0.984407842,-0.950815678,-0.818447053,-0.991280913,Q8BTI8;Q8BTI8-2;Q8BTI8-3,Serine/arginine repetitive matrix protein 2,Srrm2,Srrm2_S926
-0.375674844,-0.469939619,-0.585638404,-0.188117847,-0.790867209,-0.266031176,-1.132689953,-0.224848107,-0.744781613,-0.660103381,-0.618629873,-0.836534142,-0.435643941,-0.56383431,-0.560663939,-0.282947093,O70481,E3 ubiquitin-protein ligase UBR1,Ubr1,Ubr1_S1601
-0.422356576,-0.700883269,-0.574581981,-0.454976737,-0.373583555,-0.556273818,-0.468993187,-0.366809309,-0.520141423,-0.517430067,-0.626743734,-0.569439113,-0.608628452,-0.522608578,-0.535595357,-0.581814349,Q8BWG8;J3QNU6;Q8BWG8-2;E0CY53,Beta-arrestin-1,Arrb1,Arrb1_Y47
-0.458333671,-0.52035284,-0.553896964,-0.552186012,-0.432325631,-0.436141223,-0.548712432,-1.38059473,-0.588241577,-0.662070692,-0.349704325,-0.668949544,-0.338958591,-0.481194019,-0.382855207,-0.328818768,Q52KI8;E9PUK6;A2A8V9;A2A8V8,Serine/arginine repetitive matrix protein 1,Srrm1,Srrm1_S946
-0.814170301,0.19520773,-0.026407551,-0.287655622,-0.476144969,-0.321133077,-0.536957502,-0.562142193,-0.58763963,-0.766262591,-0.85712868,-1.129761577,-0.595914304,-1.098112941,-0.340113729,-0.946164608,Q91ZU6-5,Dystonin,Dst,Dst_S1679
-1.04895401,-0.432028949,-0.500816882,-0.941042483,-0.273276776,-0.871580184,0.02999655,-0.71830225,-0.22570014,-0.383145511,-0.928123116,-0.070766337,-0.511791468,-0.503502607,-0.712594807,-0.678169608,Q8VD37-2;Q8VD37-3,SH3-containing GRB2-like protein 3-interacting protein 1,Sgip1,Sgip1_T231
-0.570910931,-0.565051258,-0.929557502,-0.451695353,-0.637589276,-0.399369508,-0.489020884,-0.267023593,-0.243673548,-0.738359869,-0.589341104,-0.444413275,-0.505802989,-0.725479066,-0.385751516,-0.624200106,Q8R0N6;A0A087WRE7;Q8R0N6-2,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial",Adhfe1,Adhfe1_S450
-0.214924246,-0.559109807,-0.333689511,-0.053295989,-1.056759357,-0.342510134,-0.731573105,-0.410451144,-1.171345234,-0.854722261,-0.484481692,-0.972155213,-0.343574822,-0.450004578,-0.286331058,-0.835623622,A0A0R4J030;Q8CCJ4;Q8CCJ4-2,APC membrane recruitment protein 2,Amer2,Amer2_S186
-0.614922822,-0.627918065,-0.607058227,-0.505850494,-0.425806105,-0.527838945,-0.74080646,-0.458275914,-0.434283018,-0.48823902,-0.538067102,-0.548302889,-0.550299942,-0.322798342,-0.579014122,-0.443625033,Q9JME5;A0A140LHP9,AP-3 complex subunit beta-2,Ap3b2,Ap3b2_S253
-0.711700261,-0.626916051,-0.608348131,-0.468895465,-0.441260159,-0.440248787,-0.321594894,-0.547787428,-0.453543872,-0.615290821,-0.657970905,-0.43286252,-0.485392958,-0.372374952,-0.776410997,-0.474141359,E9Q0A7;Q4KMM3-3;Q4KMM3;Q4KMM3-4;Q4KMM3-2,Oxidation resistance protein 1,Oxr1,Oxr1_S336
-0.721481323,-0.539831996,-0.408808559,-0.569053769,-0.551736236,-0.700549662,0.02572963,-0.675780833,-0.429440349,-0.478571236,-0.560577929,-0.714846432,-0.466847807,-0.3328017,-0.698927939,-0.810146809,P81122,Insulin receptor substrate 2,Irs2,Irs2_S362
-0.562153101,-0.54679656,-0.433826774,-0.418503225,-0.223703831,-0.780448556,-0.740384281,-0.613528728,-0.151971415,-0.571398437,-0.520230234,-0.290066183,-0.69264698,-0.781007886,-0.768853128,-0.460742116,Q9JJV4,Voltage-dependent calcium channel gamma-4 subunit,Cacng4,Cacng4_S293
-0.457643509,-0.788763106,-0.803654373,-0.564065278,-0.553115845,-0.489446491,-0.487249404,-0.426139504,-0.369546115,-0.476395816,-0.507707179,-0.804225624,-0.554380119,-0.396244645,-0.504175723,-0.360655636,Q8VBX6;D3YUX2;B2RQR2;Q8VBX6-2;Q8VBX6-4;I7HJS5,Multiple PDZ domain protein,Mpdz,Mpdz_S908
-0.542560875,-0.619514227,-0.566443861,-0.606592417,-0.436326802,-0.52768302,-0.8055529,-0.576598227,-0.264671534,-0.388608605,-0.43602699,-0.514856279,-0.737036169,-0.448607028,-0.503276885,-0.539470136,Q62178;D3YWV5,Semaphorin-4A,Sema4a,Sema4a_S744
-0.684859395,-0.395925313,-0.463970184,-0.446061641,-0.586026967,-0.639590919,-0.409780174,-0.515996575,-0.520736456,-0.568263292,-0.490983516,-0.497314692,-0.56562376,-0.606272936,-0.631381631,-0.447616547,A2AHR2;E9Q289,,Acbd4,Acbd4_S193
-0.509098828,-0.379730046,-0.454618692,-0.417933941,-0.982662439,-0.615338385,-0.493696064,-0.258392304,-0.443258792,-0.454919457,-0.562636793,-0.998406589,-0.617745101,-0.485009342,-0.533060491,-0.476068884,Q6PDQ2;E9QAS4;E9QAS5;F6WR45,Chromodomain-helicase-DNA-binding protein 4,Chd4,Chd4_S1342
-0.56605792,-0.04682032,-0.145721689,-0.33121109,-1.097329855,-0.276533604,-0.891111553,-0.751450896,-1.014633894,-0.520249069,-0.396506429,-1.314000964,-0.293140858,-0.77289325,-0.23334685,-0.620658278,D3Z079;Q8K400;Q8K400-2;F6WXQ4,Syntaxin-binding protein 5,Stxbp5,Stxbp5_T727
-0.49570325,-0.57265085,-0.264802635,-0.427571416,-0.521469951,-0.480638385,-0.502813756,-0.530622482,-0.802981496,-0.692047954,-0.334364474,-0.562887371,-0.687179089,-0.548822701,-0.497856408,-0.66746825,Q8K212,Phosphofurin acidic cluster sorting protein 1,Pacs1,Pacs1_S353
-0.67086488,-0.78137219,-0.839559495,-0.628078341,-0.527325869,-0.450550318,-0.537466764,-0.432494015,-0.568869352,-0.400876462,-0.478728682,-0.456527263,-0.608456135,-0.285276026,-0.376990855,-0.522937715,Q7TSG1;Q7TSG1-2,Centrosomal protein of 120 kDa,Cep120,Cep120_S633
-0.67086488,-0.78137219,-0.839559495,-0.628078341,-0.527325869,-0.450550318,-0.537466764,-0.432494015,-0.568869352,-0.400876462,-0.478728682,-0.456527263,-0.608456135,-0.285276026,-0.376990855,-0.522937715,Q7TSG1;Q7TSG1-2,Centrosomal protein of 120 kDa,Cep120,Cep120_S634
-0.600532115,-0.586856842,-0.592026412,-0.686189413,-0.448376209,-0.864663482,-0.566785932,-0.659318209,-0.417241812,-0.29222405,-0.467630506,-0.356308937,-0.488659084,-0.481613129,-0.447352469,-0.573489428,Q6VN19;A0A0R4J0G4,Ran-binding protein 10,Ranbp10,Ranbp10_S365
-0.504175127,-0.654573381,-0.506860673,-0.626700461,-0.640663564,-0.485537797,-0.587743759,-0.453946769,-0.404596478,-0.518776774,-0.533442259,-0.452790558,-0.641827464,-0.581779242,-0.341754615,-0.59337002,D3Z4U5;G3UYZ9,,Jakmip1,Jakmip1_S608
-0.604992986,-0.294197619,0.211841673,-0.353492051,-0.151679173,-1.039958477,-0.501065135,-0.555702031,-0.991301775,-0.503191173,-0.96176368,-0.694401324,-0.464936107,-1.0295614,-0.644959092,-0.403678954,Q8C170;Q8C170-2;D3Z3A8,Unconventional myosin-IXa,Myo9a,Myo9a_S2502
-0.139772788,-0.417846769,-0.24347809,-0.577274323,-1.465927124,0.212770954,-0.290197521,-0.427540541,-1.252846956,-0.788929999,-0.48069188,-1.23265481,-0.744139135,-0.543104053,-0.564755619,-0.676430881,Q8BTG7;Q8BTG7-2;A0A1D5RM17;Q8BTG7-3,Protein NDRG4,Ndrg4,Ndrg4_T319
-0.7236498,-0.475542694,-0.536947906,-0.502243996,-0.954595447,-0.460721195,-0.556182921,-0.402871639,-0.485486865,-0.423244178,-0.747617245,-0.592461348,-0.507930338,-0.288339436,-0.491428912,-0.47925052,Q923B1,Lariat debranching enzyme,Dbr1,Dbr1_S520
0.01499556,0.054173209,-0.32224369,0.028866692,-1.163876891,-0.160539478,-1.30449307,-0.458773136,-1.392530203,-1.28371048,-0.534208953,-1.216326118,-0.390975386,-0.628191173,-0.548498452,-0.751191199,A0A0G2JGQ6;Q80VB6;Q9JLM8-2;Q9JLM8,Serine/threonine-protein kinase DCLK1,Dclk1,Dclk1_S118
-0.115004979,-0.228745192,-0.108740643,0.19555454,-1.300064445,-0.213207424,-0.749603391,-1.059488535,-0.950679541,-0.932550371,-0.544080973,-0.940470517,-0.411154091,-0.879356503,-0.545960963,-0.897535324,D3YVF0;H3BIV5,A-kinase anchor protein 5,Akap5,Akap5_S142
-0.821665049,-0.556810081,-0.601098835,-0.899296761,-0.065366618,-1.082745433,-0.451674998,-0.599028707,-0.101411618,-0.511457801,-0.650267661,-0.160356,-0.703576803,-0.489754111,-0.425642431,-0.656497896,Q9JKF6,Nectin-1,Pvrl1,Pvrl1_Y435
-0.44206962,-0.60611248,-0.637438118,-0.415800959,-0.466055095,-0.438560307,-0.550930977,-0.385294884,-0.538762271,-0.639606476,-0.657298505,-0.390880346,-0.745417237,-0.499966353,-0.767890632,-0.38275665,Q9QYX7;Q9QYX7-2,Protein piccolo,Pclo,Pclo_S2280
-0.841843963,-0.630580127,-0.544530928,-0.475637168,-0.628596365,-0.542370617,-0.055340301,-0.195443645,-0.514205456,-0.627978563,-0.491491914,-0.723849297,-0.599611878,-0.455271572,-0.702197909,-0.708284795,Q3ULW8;E9Q992;E9PX17;A0A1L1SRP6;Q8CFB8,,Parp3,Parp3_S107
-0.440792501,-0.782487452,-0.626506329,-0.597115815,-0.386548758,-0.513935268,-0.615058601,-0.305881053,-0.351714611,-0.702180266,-0.434559792,-0.686226964,-0.528847635,-0.628507674,-0.559932292,-0.445233166,Q6WVG3;A0A0R4J2B2,BTB/POZ domain-containing protein KCTD12,Kctd12,Kctd12_T198
-0.383166164,-0.69527787,-0.610273898,-0.525800407,-0.500526428,-0.570955634,-0.567056239,-0.419909507,-0.578319967,-0.497236639,-0.600068748,-0.41630441,-0.530315459,-0.49511084,-0.661758423,-0.539859474,P08551,Neurofilament light polypeptide,Nefl,Nefl_S414
-0.669388771,-0.599337697,-0.773867726,-0.713328302,-0.444698334,-0.633363485,-0.519070566,-0.206358492,-0.530640244,-0.588329971,-0.655934393,-0.350769162,-0.492190838,-0.405868143,-0.637993455,-0.400368482,Q91VJ2,Protein kinase C delta-binding protein,Prkcdbp,Prkcdbp_S165
